A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,Class
2,6,10,5,9,7,1,19,13,23,45,11,13,38,50,15,21,34,30,40,23,44,19,16,46,19,2,1,6,41,2,22,27,7,16,37,22,27,25,5,28,4,43,17,4,48,1,6,32,4,32,D
2,6,50,13,5,47,43,31,11,41,38,14,4,25,13,9,23,23,29,23,49,28,41,30,32,45,12,14,15,44,49,25,14,43,21,31,21,31,12,16,28,4,41,11,6,16,18,10,4,39,38,D
2,6,16,47,23,41,1,34,43,18,12,35,18,38,10,43,44,1,37,40,36,29,28,47,9,20,6,22,36,11,31,3,6,18,48,40,41,39,7,12,43,16,10,16,9,3,40,46,47,5,10,D
2,6,34,38,17,21,13,25,11,14,10,21,33,42,4,7,17,28,50,16,10,9,35,15,45,49,41,34,22,9,15,12,5,30,13,30,38,19,41,34,16,23,26,29,38,2,24,50,42,2,33,D
2,6,11,46,15,5,36,15,37,49,1,48,15,36,2,41,8,40,11,50,48,27,50,20,2,13,19,44,13,13,42,28,3,27,29,4,17,24,47,47,40,31,17,36,13,5,16,12,10,27,28,D
2,6,27,24,13,9,30,35,32,26,36,18,34,32,40,1,4,43,22,49,27,9,36,1,11,6,19,23,4,33,27,14,17,5,35,2,16,38,40,44,17,43,6,48,21,47,34,5,32,31,9,D
2,6,22,23,48,49,50,31,13,3,6,20,21,16,33,35,16,43,2,11,18,8,19,3,15,5,19,50,6,1,11,18,43,34,12,24,40,49,13,5,11,10,37,37,11,29,36,20,39,32,50,D
2,6,48,1,13,48,19,35,47,45,12,19,47,45,37,23,23,42,2,5,29,37,12,7,23,33,27,37,9,21,39,10,47,15,9,27,22,4,10,41,23,6,23,37,29,37,3,24,47,16,43,D
2,6,49,5,47,16,40,42,46,34,27,31,29,39,15,28,39,27,27,30,19,4,36,19,8,7,49,36,1,43,17,4,13,10,20,35,13,23,37,7,36,20,44,4,25,9,33,20,32,13,8,D
2,6,25,7,48,15,30,35,47,6,6,22,34,1,41,40,39,14,40,25,9,24,22,50,43,22,18,24,16,19,44,48,17,3,50,34,36,28,10,16,31,5,1,20,38,46,38,13,17,43,35,D
2,6,41,12,47,7,1,49,25,23,11,41,6,34,17,15,49,11,42,35,14,50,7,47,14,45,40,22,2,32,36,41,37,21,16,26,29,15,42,47,14,31,42,44,35,38,14,15,18,2,37,D
2,6,5,14,4,13,32,22,30,47,13,13,16,11,7,19,42,28,12,20,13,16,34,30,7,29,30,40,20,5,31,44,20,20,16,32,23,19,6,40,48,46,9,6,39,11,39,50,14,47,48,D
2,6,36,48,49,12,9,33,19,50,26,20,3,14,46,2,10,5,13,16,38,18,32,34,46,30,34,39,19,2,14,8,13,35,31,20,11,19,39,33,16,21,31,13,49,46,10,8,40,3,37,D
2,6,47,11,9,8,11,48,41,20,9,4,5,43,36,30,13,8,39,29,50,49,43,5,30,33,35,31,40,36,22,16,23,13,40,16,40,34,45,32,24,42,30,43,47,28,26,26,7,28,45,D
2,6,39,38,9,22,45,5,26,28,24,37,14,19,7,43,38,39,13,50,37,8,22,10,37,4,29,34,14,15,6,16,43,16,41,42,33,7,10,30,39,21,33,20,12,39,37,26,28,48,1,D
2,6,47,38,22,19,25,33,21,23,6,37,8,11,42,10,4,12,41,43,31,31,1,22,2,18,13,35,31,29,21,4,28,24,36,32,41,5,3,45,33,36,31,20,6,44,38,27,36,23,4,D
2,6,34,46,34,16,38,5,20,35,18,28,40,23,43,16,20,49,47,27,32,25,31,24,13,10,43,3,20,4,12,43,17,18,43,22,11,9,17,6,24,18,5,44,8,15,47,25,27,40,32,D
2,6,1,38,49,34,19,36,23,26,2,39,13,41,30,17,10,32,1,17,27,24,45,20,37,25,7,19,45,19,6,9,9,22,34,40,12,20,50,18,33,46,30,44,17,38,35,2,31,38,27,D
2,6,12,5,19,11,17,5,31,17,29,27,16,25,22,19,8,17,1,23,49,49,16,40,10,3,48,32,7,8,41,13,19,43,24,29,14,20,2,4,18,32,29,10,3,9,46,37,26,26,13,D
2,6,37,50,1,16,14,47,34,10,11,24,26,36,33,33,16,38,4,2,7,16,11,13,12,1,27,10,33,25,45,47,2,30,42,4,12,26,46,18,31,16,4,31,7,19,4,33,39,4,5,D
2,6,30,40,30,26,47,13,16,11,15,46,26,50,9,5,15,33,8,39,46,34,45,48,11,26,19,27,25,1,10,32,15,43,35,26,20,49,34,15,33,7,7,9,19,24,45,7,24,22,27,D
2,6,37,20,33,20,10,28,10,5,17,38,7,35,33,43,10,43,21,10,49,29,3,26,5,10,19,18,12,13,25,29,48,46,38,20,25,9,25,1,35,38,42,50,34,47,36,23,19,7,30,D
2,6,5,11,12,13,15,34,30,24,6,24,4,11,30,40,40,31,4,41,50,4,14,27,22,16,12,16,15,4,39,29,27,19,27,5,20,40,40,33,1,21,35,32,2,30,36,28,6,44,26,D
2,6,11,26,20,11,12,37,37,18,9,43,14,21,38,22,21,6,30,7,19,49,42,20,23,24,8,35,46,47,35,18,34,25,36,24,24,43,3,25,43,23,17,28,20,24,6,12,3,44,39,D
2,6,39,41,6,34,13,47,14,27,16,31,42,18,40,27,12,2,10,12,26,50,48,23,37,18,26,1,34,41,4,18,49,30,22,8,28,43,6,36,27,35,9,21,7,20,14,17,23,15,6,D
2,6,20,32,17,21,18,19,24,46,47,3,1,38,33,3,40,9,21,47,28,25,10,34,26,44,49,18,25,18,7,12,21,10,10,13,19,47,10,36,16,30,12,21,39,15,48,20,2,24,47,D
2,6,2,5,16,28,2,31,35,34,46,15,32,14,10,29,49,22,16,10,38,35,27,29,43,46,47,47,24,28,3,48,30,23,30,27,30,28,35,25,47,2,44,36,23,3,13,10,11,33,50,D
2,6,19,23,47,33,30,42,34,31,47,20,33,2,47,34,11,50,47,36,21,41,43,17,33,26,12,36,38,30,4,15,49,3,31,20,20,37,4,4,50,14,38,21,38,47,37,27,33,16,4,D
2,6,30,37,6,31,22,10,33,11,45,37,3,47,6,48,12,1,26,15,30,28,35,9,2,39,10,47,30,38,17,1,6,38,15,16,39,15,50,48,1,29,6,34,23,22,3,30,40,37,33,D
2,6,19,38,14,33,17,15,23,3,21,4,43,32,34,14,45,50,18,39,42,33,31,15,50,50,13,33,21,1,22,27,29,18,16,23,5,26,35,21,3,26,5,22,45,8,10,24,24,40,6,D
2,6,30,7,43,19,19,14,49,12,7,30,37,48,29,29,28,3,4,39,30,21,31,40,35,16,9,8,46,45,5,32,1,33,23,24,44,35,34,14,46,39,44,41,34,49,24,46,15,38,37,D
2,6,6,22,2,21,9,38,10,32,19,46,35,33,47,42,40,37,28,41,21,18,12,43,27,46,15,19,30,30,41,3,20,37,10,6,32,30,10,39,50,46,16,44,23,15,29,40,25,29,7,D
2,6,42,9,2,5,45,23,50,41,5,4,32,46,26,45,49,29,27,40,36,29,2,35,44,38,14,27,29,12,14,9,43,34,37,15,5,16,47,26,27,1,16,39,1,18,17,26,36,17,42,D
2,6,50,21,14,12,7,27,12,22,30,33,4,46,24,27,15,50,4,30,29,12,30,36,39,42,43,4,41,14,10,40,24,26,44,47,3,42,47,11,33,26,7,11,19,47,45,29,39,48,35,D
2,6,41,23,9,33,47,46,28,17,21,5,25,49,5,39,3,19,24,27,18,4,46,27,9,26,10,16,18,29,11,32,42,47,39,41,49,15,14,49,24,34,31,43,44,45,17,12,10,2,24,D
2,6,5,37,6,32,41,35,12,47,15,40,21,44,43,29,38,38,10,29,10,12,24,44,35,16,34,32,9,34,44,25,3,38,25,22,35,8,10,17,41,34,49,8,6,45,50,19,35,19,48,D
2,6,38,19,3,21,38,6,39,39,28,41,21,21,21,43,5,29,23,42,6,36,45,15,19,50,43,33,31,49,19,29,8,13,38,34,17,5,30,50,22,49,46,26,14,8,10,32,27,8,49,D
2,6,40,20,40,20,3,13,47,36,40,40,42,18,38,32,20,46,14,4,7,45,50,31,26,16,49,13,9,40,21,40,3,36,18,49,13,48,8,25,26,48,36,45,21,4,9,25,34,36,9,D
2,6,21,49,43,18,2,12,39,7,31,50,17,39,33,30,19,2,44,50,46,6,46,3,41,32,25,11,19,17,1,2,41,6,14,5,48,37,22,21,31,49,43,15,34,1,15,50,3,18,28,D
2,6,20,45,12,28,38,21,18,22,38,43,48,8,42,29,35,14,40,31,8,39,7,20,30,26,33,42,6,11,9,14,33,22,41,22,50,8,11,23,9,2,41,40,31,17,12,27,36,21,5,D
2,6,30,24,12,24,42,37,18,27,16,49,1,32,11,3,12,19,37,7,31,36,43,41,1,16,42,28,43,38,50,28,28,4,40,12,30,1,8,44,21,4,29,37,43,45,4,45,16,17,38,D
2,6,5,26,50,27,38,38,6,9,10,5,40,46,26,46,19,38,4,12,2,50,18,20,26,12,42,23,15,38,22,34,11,11,18,1,39,42,21,6,34,33,31,39,19,8,6,40,20,7,28,D
2,6,24,42,42,11,10,31,48,15,28,37,1,30,43,46,3,49,10,46,31,46,38,31,37,46,29,41,32,47,41,7,20,4,38,36,12,47,42,29,3,27,30,8,24,49,44,16,11,7,18,D
2,6,12,3,37,35,47,19,50,41,50,2,38,26,5,43,47,3,11,26,45,21,3,18,40,37,46,10,38,26,41,22,25,1,44,25,31,43,3,15,11,1,9,17,11,33,2,43,19,29,34,D
2,6,15,1,31,7,35,33,44,42,36,27,24,21,37,19,44,24,49,20,10,21,30,8,27,43,39,40,49,42,35,31,27,2,49,17,2,43,40,18,5,19,12,8,11,48,25,26,45,15,18,D
2,6,17,14,41,39,13,11,19,33,1,8,15,29,10,33,1,15,40,49,45,7,37,43,40,8,28,17,39,50,14,26,10,31,6,23,11,44,43,12,11,9,48,42,49,35,36,49,20,40,24,D
2,6,2,27,17,40,46,8,39,45,10,17,21,7,46,30,6,24,40,11,33,40,22,17,11,30,15,4,20,48,50,26,10,1,16,49,37,40,38,47,17,21,31,32,40,16,27,23,2,23,29,D
2,6,32,5,6,39,35,38,17,34,21,19,35,10,21,17,12,39,24,12,45,19,38,31,36,12,11,40,38,30,20,46,1,11,24,1,34,12,32,40,41,34,29,29,46,34,41,43,4,48,2,D
2,6,39,7,8,22,10,48,21,8,23,14,32,27,10,22,33,9,38,32,7,15,28,16,43,8,6,13,40,7,35,24,13,32,21,23,38,46,19,3,29,39,4,13,15,9,24,29,11,13,48,D
2,6,20,6,5,6,21,43,50,48,24,4,28,34,37,23,28,14,22,12,22,30,38,22,43,2,16,34,4,7,44,7,5,7,23,36,34,12,28,16,39,19,48,17,17,9,17,43,2,19,23,D
2,6,19,19,16,35,41,13,15,35,10,42,3,29,45,8,38,23,21,3,41,49,49,22,14,11,35,30,43,20,48,21,18,21,1,2,46,18,6,17,3,21,7,33,43,16,11,40,27,28,16,D
2,6,29,30,35,49,45,39,16,48,46,28,43,14,20,38,49,16,41,22,11,6,25,37,29,37,25,3,9,37,31,10,10,39,2,29,4,30,20,19,29,43,15,21,7,29,22,34,29,36,46,D
2,6,21,1,29,3,20,23,1,10,44,15,24,45,22,21,27,19,21,3,20,42,19,19,1,10,15,9,5,4,43,5,5,27,36,8,30,6,28,20,33,11,25,36,9,30,48,7,12,8,32,D
2,6,7,50,40,1,2,20,36,8,26,14,22,40,44,12,37,39,30,45,35,11,1,18,40,12,48,23,19,13,49,6,15,46,25,14,16,30,33,23,12,9,30,17,11,38,8,13,46,39,23,D
2,6,6,32,41,2,26,21,21,3,37,18,6,32,37,27,28,47,5,40,47,13,26,19,47,26,9,4,33,23,31,22,12,8,10,4,17,32,38,6,21,8,20,43,23,3,15,49,29,37,20,D
2,6,24,44,20,6,21,5,44,15,30,19,36,26,35,36,34,45,49,37,11,9,15,22,4,30,16,15,12,41,47,48,21,28,10,49,29,40,34,46,16,1,24,26,46,17,34,21,36,18,9,D
2,6,8,7,26,16,47,10,21,8,24,19,3,9,43,35,40,11,31,8,18,13,9,43,46,5,44,40,41,43,25,50,36,8,26,1,32,13,9,16,14,44,3,18,36,23,16,15,1,46,38,D
2,6,42,8,6,9,26,27,32,15,13,21,49,1,30,32,27,35,48,27,24,12,12,24,33,36,5,4,18,39,39,14,5,23,9,16,5,28,49,6,44,29,24,37,21,7,1,38,27,27,41,D
2,6,43,15,27,47,13,8,1,12,43,23,2,42,3,35,26,40,44,19,27,33,11,25,35,3,46,16,38,3,25,30,22,1,31,48,10,34,41,19,26,3,13,21,46,24,44,4,12,19,25,D
2,6,16,19,49,40,17,31,50,27,35,30,20,50,10,14,33,8,30,12,30,50,41,26,43,41,16,38,17,1,44,44,42,38,38,47,8,35,47,20,30,3,37,8,23,5,46,32,18,8,10,D
2,6,41,43,11,15,20,13,31,50,39,19,8,40,29,4,6,30,10,32,35,2,29,2,11,33,45,26,45,45,50,34,22,12,39,4,3,33,24,40,28,41,34,25,3,17,4,40,36,34,30,D
2,6,25,7,43,12,22,2,30,4,23,9,30,47,49,16,33,42,16,1,27,13,47,18,17,46,43,8,47,13,30,35,9,42,43,13,43,10,49,24,44,32,11,22,5,28,36,1,8,5,3,D
2,6,9,40,44,27,49,19,12,11,39,41,22,45,10,27,24,43,43,36,32,40,44,35,42,50,17,41,22,32,22,38,17,28,23,2,21,12,19,46,22,48,19,39,41,1,39,21,13,46,38,D
2,6,38,29,1,41,17,6,40,15,26,21,33,2,17,25,29,31,24,45,8,34,43,21,1,18,47,18,42,28,29,43,45,35,43,34,24,50,7,40,46,12,29,4,23,4,15,42,34,1,6,D
2,6,49,43,19,49,12,31,32,30,25,44,11,17,42,37,3,38,43,9,49,25,7,28,2,15,39,29,36,20,48,36,3,3,19,5,19,39,23,14,21,44,13,16,25,27,15,15,34,38,37,D
2,6,2,7,13,30,27,36,48,24,33,7,22,15,1,45,22,44,15,20,4,35,12,2,28,48,24,30,29,50,21,11,48,36,36,26,2,5,27,40,2,42,28,9,23,23,38,17,5,22,5,D
2,6,30,9,45,34,1,9,14,5,40,10,12,10,1,15,37,50,34,25,45,18,49,16,3,39,6,34,39,34,22,24,48,28,14,40,35,14,11,37,31,7,17,24,39,27,16,6,48,25,47,D
2,6,31,5,46,32,27,30,26,23,9,18,21,23,36,12,17,45,33,17,32,28,18,49,44,24,32,7,41,39,41,49,44,14,20,33,50,17,7,28,34,44,33,6,29,24,34,34,3,50,30,D
2,6,5,19,9,24,38,31,43,42,16,17,17,9,22,28,25,10,44,14,21,29,7,12,13,14,43,1,17,18,2,9,48,36,22,35,33,15,40,32,15,39,49,48,37,34,6,45,17,15,6,D
2,6,15,35,38,8,33,11,21,28,31,12,23,33,26,42,32,21,47,3,22,29,39,30,11,20,35,33,3,7,49,32,20,45,23,50,47,15,47,6,38,45,12,6,15,28,31,8,34,7,18,D
2,6,4,45,43,23,32,2,43,28,11,32,17,45,10,20,18,30,23,44,8,34,24,47,17,2,41,45,18,43,35,33,25,48,21,15,42,12,12,36,45,50,4,29,2,36,21,33,42,29,13,D
